timestamp,open,high,low,close,volume
2023-06-12 20:20:00,7.72,7.73,7.71,7.73,267.8
2023-06-12 20:25:00,7.74,7.75,7.73,7.74,860.49
2023-06-12 20:30:00,7.74,7.75,7.72,7.74,1604.78
2023-06-12 20:35:00,7.74,7.75,7.73,7.74,435.44
2023-06-12 20:40:00,7.75,7.76,7.75,7.76,1779.7
2023-06-12 20:45:00,7.75,7.76,7.75,7.75,521.44
2023-06-12 20:50:00,7.75,7.76,7.75,7.76,1312.92
2023-06-12 20:55:00,7.76,7.78,7.76,7.78,661.36
2023-06-12 21:00:00,7.78,7.78,7.77,7.77,1283.21
2023-06-12 21:05:00,7.77,7.77,7.76,7.77,583.78
2023-06-12 21:10:00,7.77,7.77,7.77,7.77,427.32
2023-06-12 21:15:00,7.77,7.77,7.76,7.76,353.63
2023-06-12 21:20:00,7.77,7.77,7.77,7.77,112.65
2023-06-12 21:25:00,7.77,7.77,7.76,7.76,552.49
2023-06-12 21:30:00,7.76,7.77,7.76,7.77,748.41
2023-06-12 21:35:00,7.77,7.8,7.77,7.79,1005.14
2023-06-12 21:40:00,7.79,7.8,7.78,7.79,2133.16
2023-06-12 21:45:00,7.8,7.81,7.8,7.81,321.96
2023-06-12 21:50:00,7.81,7.83,7.81,7.82,4282.82
2023-06-12 21:55:00,7.83,7.83,7.83,7.83,455.44
2023-06-12 22:00:00,7.82,7.84,7.82,7.83,1874.8
2023-06-12 22:05:00,7.83,7.84,7.83,7.83,884.04
2023-06-12 22:10:00,7.83,7.85,7.83,7.83,665.85
2023-06-12 22:15:00,7.83,7.83,7.82,7.83,2936.58
2023-06-12 22:20:00,7.83,7.83,7.81,7.81,2418.61
2023-06-12 22:25:00,7.81,7.81,7.81,7.81,45.61
2023-06-12 22:30:00,7.81,7.82,7.81,7.82,1174.97
2023-06-12 22:35:00,7.82,7.82,7.82,7.82,434.38
2023-06-12 22:40:00,7.81,7.81,7.8,7.81,625.96
2023-06-12 22:45:00,7.81,7.84,7.81,7.83,740.54
2023-06-12 22:50:00,7.83,7.84,7.83,7.84,327.69
2023-06-12 22:55:00,7.83,7.83,7.81,7.82,390.96
2023-06-12 23:00:00,7.82,7.82,7.82,7.82,88.24
2023-06-12 23:05:00,7.82,7.82,7.81,7.81,637.61
2023-06-12 23:10:00,7.82,7.82,7.79,7.79,1392.97
2023-06-12 23:15:00,7.79,7.81,7.79,7.81,233.17
2023-06-12 23:20:00,7.8,7.82,7.8,7.82,933.76
2023-06-12 23:25:00,7.82,7.82,7.81,7.82,297.97
2023-06-12 23:30:00,7.82,7.83,7.82,7.82,613.19
2023-06-12 23:35:00,7.83,7.83,7.83,7.83,2.88
2023-06-12 23:40:00,7.82,7.82,7.78,7.79,1601.21
2023-06-12 23:45:00,7.79,7.8,7.79,7.8,654.47
2023-06-12 23:50:00,7.79,7.81,7.79,7.79,714.6
2023-06-12 23:55:00,7.8,7.8,7.8,7.8,65.25
2023-06-13 00:00:00,7.8,7.81,7.79,7.81,1552.61
2023-06-13 00:05:00,7.8,7.81,7.8,7.8,291.27
2023-06-13 00:10:00,7.81,7.84,7.81,7.83,1622.82
2023-06-13 00:15:00,7.84,7.89,7.84,7.86,5145.43
2023-06-13 00:20:00,7.87,7.87,7.84,7.85,2301.94
2023-06-13 00:25:00,7.85,7.85,7.84,7.85,574.07
